report_id,event_type,time_utc,inferred_end_utc,duration_ms,report_date_utc,markers,source_file,json_pointer,method,route,status,is_navigation_request,reference_aliases,response_body_present,response_bytes
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:17.438Z,2026-09-19T23:32:17.774Z,336,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/37,GET,ramp_supporting_resource,200,False,[],False,469
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:17.440Z,2026-09-19T23:32:17.784Z,344,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/47,GET,ramp_supporting_resource,200,False,[],False,1444
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:17.455Z,2026-09-19T23:32:17.492Z,37,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/32,GET,ramp_supporting_resource,200,False,[],False,78072
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:17.742Z,2026-09-19T23:32:24.309Z,6567,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/0,GET,supporting_resource,200,False,[],False,17484
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:17.744Z,2026-09-19T23:32:18.098Z,354,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/33,GET,supporting_resource,200,False,[],False,809
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:17.752Z,2026-09-19T23:32:18.106Z,354,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/34,GET,ramp_supporting_resource,200,False,[],False,272
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:17.786Z,2026-09-19T23:32:17.930Z,144,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/1,POST,supporting_resource,200,False,[],False,15
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:18.090Z,2026-09-19T23:32:18.408Z,318,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/2,GET,ramp_supporting_resource,200,False,[],False,4158
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:18.117Z,2026-09-19T23:32:18.342Z,225,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/38,GET,supporting_resource,200,False,[],False,104632
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:18.120Z,2026-09-19T23:32:18.303Z,183,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/8,GET,supporting_resource,200,False,[],False,22947
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:18.121Z,2026-09-19T23:32:18.286Z,165,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/21,GET,supporting_resource,200,False,[],False,11042
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:18.152Z,2026-09-19T23:32:18.184Z,32,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/43,POST,supporting_resource,200,False,[],False,1010
31523fa7-6eb4-4432-b2d6-506066f4a2f8,http_request,2026-09-19T23:32:26.351Z,2026-09-19T23:32:26.403Z,52,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/http/3,POST,supporting_resource,200,False,[],False,15
31523fa7-6eb4-4432-b2d6-506066f4a2f8,report_date,2026-09-19T23:32:43Z,,,2026-09-19T23:32:43Z,"[""e792""]",data/urlquery-investigation-20260923/raw/31523fa7-6eb4-4432-b2d6-506066f4a2f8.json,/date,,,,,,,
8d4f4f02-66e3-465c-a181-c4cc20fbdbc9,http_request,2026-09-19T23:39:50.257Z,2026-09-19T23:39:50.334Z,77,2026-09-19T23:40:18Z,"[""e792""]",data/urlquery-investigation-20260923/raw/8d4f4f02-66e3-465c-a181-c4cc20fbdbc9.json,/http/2,GET,/transaction/e792fakeid/sell/status,403,True,[],False,4906
8d4f4f02-66e3-465c-a181-c4cc20fbdbc9,http_request,2026-09-19T23:39:50.761Z,2026-09-19T23:39:50.768Z,7,2026-09-19T23:40:18Z,"[""e792""]",data/urlquery-investigation-20260923/raw/8d4f4f02-66e3-465c-a181-c4cc20fbdbc9.json,/http/3,GET,ramp_supporting_resource,200,False,[],False,24051
8d4f4f02-66e3-465c-a181-c4cc20fbdbc9,http_request,2026-09-19T23:39:50.796Z,2026-09-19T23:39:50.801Z,5,2026-09-19T23:40:18Z,"[""e792""]",data/urlquery-investigation-20260923/raw/8d4f4f02-66e3-465c-a181-c4cc20fbdbc9.json,/http/4,GET,ramp_supporting_resource,200,False,[],False,715
8d4f4f02-66e3-465c-a181-c4cc20fbdbc9,http_request,2026-09-19T23:39:50.797Z,2026-09-19T23:39:50.802Z,5,2026-09-19T23:40:18Z,"[""e792""]",data/urlquery-investigation-20260923/raw/8d4f4f02-66e3-465c-a181-c4cc20fbdbc9.json,/http/0,GET,ramp_supporting_resource,200,False,[],False,3213
8d4f4f02-66e3-465c-a181-c4cc20fbdbc9,http_request,2026-09-19T23:39:50.807Z,2026-09-19T23:39:50.839Z,32,2026-09-19T23:40:18Z,"[""e792""]",data/urlquery-investigation-20260923/raw/8d4f4f02-66e3-465c-a181-c4cc20fbdbc9.json,/http/1,GET,ramp_supporting_resource,403,False,[],False,4545
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:39:52.590Z,2026-09-19T23:39:55.738Z,3148,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/35,GET,ramp_launch,403,True,[],False,6764
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:39:55.910Z,2026-09-19T23:39:55.926Z,16,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/27,GET,ramp_supporting_resource,200,False,[],False,232133
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:39:55.935Z,2026-09-19T23:39:55.940Z,5,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/1,GET,ramp_supporting_resource,403,False,[],False,5993
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:39:56.181Z,2026-09-19T23:39:59.317Z,3136,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/19,GET,supporting_resource,200,False,[],False,86603
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:39:56.202Z,2026-09-19T23:39:56.217Z,15,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/11,POST,ramp_supporting_resource,200,False,[],False,113768
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:39:56.204Z,2026-09-19T23:39:56.212Z,8,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/12,GET,ramp_supporting_resource,403,False,[],False,5993
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:39:59.354Z,2026-09-19T23:39:59.370Z,16,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/41,GET,supporting_resource,200,False,[],False,257266
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:39:59.686Z,2026-09-19T23:39:59.857Z,171,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/6,POST,supporting_resource,200,False,[],False,846192
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:00.122Z,2026-09-19T23:40:00.127Z,5,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/13,GET,supporting_resource,401,False,[],False,1
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:00.136Z,2026-09-19T23:40:00.136Z,0,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/49,GET,supporting_resource,,False,[],False,0
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:00.651Z,2026-09-19T23:40:00.656Z,5,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/14,GET,supporting_resource,200,False,[],False,7550
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:01.385Z,2026-09-19T23:40:01.418Z,33,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/15,POST,supporting_resource,200,False,[],False,127232
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:05.290Z,2026-09-19T23:40:05.315Z,25,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/7,POST,supporting_resource,200,False,[],False,5120
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:05.365Z,2026-09-19T23:40:05.373Z,8,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/16,POST,ramp_supporting_resource,200,False,[],False,3240
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.393Z,2026-09-19T23:40:07.750Z,357,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/42,GET,ramp_launch,200,True,[],False,13891
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.814Z,2026-09-19T23:40:07.847Z,33,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/43,GET,ramp_supporting_resource,200,False,[],False,78072
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.815Z,2026-09-19T23:40:07.846Z,31,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/28,GET,ramp_supporting_resource,200,False,[],False,36641
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.818Z,2026-09-19T23:40:07.847Z,29,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/20,GET,ramp_supporting_resource,200,False,[],False,3983
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.822Z,2026-09-19T23:40:07.847Z,25,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/0,GET,ramp_supporting_resource,200,False,[],False,173467
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.824Z,2026-09-19T23:40:07.847Z,23,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/44,GET,ramp_supporting_resource,200,False,[],False,174483
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.825Z,2026-09-19T23:40:07.846Z,21,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/8,GET,ramp_supporting_resource,200,False,[],False,967
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.827Z,2026-09-19T23:40:07.868Z,41,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/45,GET,ramp_supporting_resource,200,False,[],False,227578
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.828Z,2026-09-19T23:40:07.847Z,19,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/17,GET,ramp_supporting_resource,200,False,[],False,48179
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.830Z,2026-09-19T23:40:07.868Z,38,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/18,GET,ramp_supporting_resource,200,False,[],False,11765
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.831Z,2026-09-19T23:40:07.869Z,38,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/29,GET,ramp_supporting_resource,200,False,[],False,105327
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.832Z,2026-09-19T23:40:07.868Z,36,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/46,GET,ramp_supporting_resource,200,False,[],False,5944
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.834Z,2026-09-19T23:40:07.868Z,34,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/21,GET,ramp_supporting_resource,200,False,[],False,26492
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.835Z,2026-09-19T23:40:07.868Z,33,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/36,GET,ramp_supporting_resource,200,False,[],False,273687
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.837Z,2026-09-19T23:40:07.868Z,31,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/22,GET,ramp_supporting_resource,200,False,[],False,12499
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.838Z,2026-09-19T23:40:07.868Z,30,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/2,GET,ramp_supporting_resource,200,False,[],False,14506
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.839Z,2026-09-19T23:40:07.868Z,29,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/37,GET,ramp_supporting_resource,200,False,[],False,129998
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.841Z,2026-09-19T23:40:07.869Z,28,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/38,GET,ramp_supporting_resource,200,False,[],False,10387
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.842Z,2026-09-19T23:40:07.886Z,44,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/9,GET,ramp_supporting_resource,200,False,[],False,3109
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.843Z,2026-09-19T23:40:07.886Z,43,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/39,GET,ramp_supporting_resource,200,False,[],False,24133
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.844Z,2026-09-19T23:40:07.886Z,42,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/23,GET,ramp_supporting_resource,200,False,[],False,165
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.845Z,2026-09-19T23:40:07.869Z,24,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/3,GET,ramp_supporting_resource,200,False,[],False,3487
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:07.917Z,2026-09-19T23:40:08.237Z,320,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/24,GET,ramp_supporting_resource,200,False,[],False,1444
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:08.063Z,2026-09-19T23:40:08.292Z,229,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/25,GET,supporting_resource,200,False,[],False,17484
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:08.064Z,2026-09-19T23:40:11.550Z,3486,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/26,GET,supporting_resource,200,False,[],False,809
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:08.107Z,2026-09-19T23:40:08.233Z,126,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/4,POST,/api/ramp-proxy/on_ramp_transactions/initiate/,308,False,[],False,0
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:08.113Z,2026-09-19T23:40:08.213Z,100,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/30,POST,supporting_resource,200,False,[],False,15
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:08.249Z,2026-09-19T23:40:08.620Z,371,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/47,POST,/api/ramp-proxy/on_ramp_transactions/initiate,400,False,[],False,71
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:08.507Z,2026-09-19T23:40:08.826Z,319,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/31,GET,ramp_supporting_resource,200,False,[],False,4158
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:08.656Z,2026-09-19T23:40:09.016Z,360,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/10,GET,ramp_supporting_resource,200,False,[],False,272
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:11.065Z,2026-09-19T23:40:11.112Z,47,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/48,POST,supporting_resource,200,False,[],False,15
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:11.559Z,2026-09-19T23:40:11.729Z,170,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/5,GET,supporting_resource,200,False,[],False,104632
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:11.562Z,2026-09-19T23:40:11.729Z,167,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/32,GET,supporting_resource,200,False,[],False,22947
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:11.563Z,2026-09-19T23:40:11.713Z,150,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/33,GET,supporting_resource,200,False,[],False,11042
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:11.570Z,2026-09-19T23:40:11.600Z,30,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/34,POST,supporting_resource,200,False,[],False,1002
8d4f4f02-66e3-465c-a181-c4cc20fbdbc9,report_date,2026-09-19T23:40:18Z,,,2026-09-19T23:40:18Z,"[""e792""]",data/urlquery-investigation-20260923/raw/8d4f4f02-66e3-465c-a181-c4cc20fbdbc9.json,/date,,,,,,,
a0622898-50c0-4b20-8803-7090b8e86c6d,http_request,2026-09-19T23:40:19.731Z,2026-09-19T23:40:19.778Z,47,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/http/40,POST,supporting_resource,200,False,[],False,15
a0622898-50c0-4b20-8803-7090b8e86c6d,report_date,2026-09-19T23:40:34Z,,,2026-09-19T23:40:34Z,"[""e792""]",data/urlquery-investigation-20260923/raw/a0622898-50c0-4b20-8803-7090b8e86c6d.json,/date,,,,,,,
bdf482a4-6a84-4975-b362-8a1839ff728f,http_request,2026-09-20T00:04:11.905Z,2026-09-20T00:04:12.435Z,530,2026-09-20T00:04:40Z,"[""e898""]",data/urlquery-investigation-20260923/raw/bdf482a4-6a84-4975-b362-8a1839ff728f.json,/http/1,GET,payload_host_document,200,True,[],False,173
bdf482a4-6a84-4975-b362-8a1839ff728f,http_request,2026-09-20T00:04:12.613Z,2026-09-20T00:04:12.755Z,142,2026-09-20T00:04:40Z,"[""e898""]",data/urlquery-investigation-20260923/raw/bdf482a4-6a84-4975-b362-8a1839ff728f.json,/http/0,GET,supporting_resource,404,False,[],False,233
bdf482a4-6a84-4975-b362-8a1839ff728f,report_date,2026-09-20T00:04:40Z,,,2026-09-20T00:04:40Z,"[""e898""]",data/urlquery-investigation-20260923/raw/bdf482a4-6a84-4975-b362-8a1839ff728f.json,/date,,,,,,,
fa7c2f4c-4799-412c-9f85-0d9f38eb194b,http_request,2026-09-20T00:12:41.209Z,2026-09-20T00:12:41.731Z,522,2026-09-20T00:13:26Z,"[""e898""]",data/urlquery-investigation-20260923/raw/fa7c2f4c-4799-412c-9f85-0d9f38eb194b.json,/http/7,GET,payload_host_document,200,True,[],False,2312
fa7c2f4c-4799-412c-9f85-0d9f38eb194b,http_request,2026-09-20T00:12:42.212Z,2026-09-20T00:12:48.673Z,6461,2026-09-20T00:13:26Z,"[""e898""]",data/urlquery-investigation-20260923/raw/fa7c2f4c-4799-412c-9f85-0d9f38eb194b.json,/http/2,OPTIONS,/api/ramp-proxy/off_ramp_transactions/transaction/[sell-ref]/,403,False,"[""sell-ref""]",False,0
fa7c2f4c-4799-412c-9f85-0d9f38eb194b,http_request,2026-09-20T00:12:42.305Z,2026-09-20T00:12:42.409Z,104,2026-09-20T00:13:26Z,"[""e898""]",data/urlquery-investigation-20260923/raw/fa7c2f4c-4799-412c-9f85-0d9f38eb194b.json,/http/3,GET,supporting_resource,404,False,[],False,233
fa7c2f4c-4799-412c-9f85-0d9f38eb194b,http_request,2026-09-20T00:12:48.695Z,2026-09-20T00:12:48.706Z,11,2026-09-20T00:13:26Z,"[""e898""]",data/urlquery-investigation-20260923/raw/fa7c2f4c-4799-412c-9f85-0d9f38eb194b.json,/http/4,OPTIONS,/api/ramp-proxy/auth/send_otp/,403,False,[],False,0
fa7c2f4c-4799-412c-9f85-0d9f38eb194b,http_request,2026-09-20T00:12:48.714Z,2026-09-20T00:12:48.726Z,12,2026-09-20T00:13:26Z,"[""e898""]",data/urlquery-investigation-20260923/raw/fa7c2f4c-4799-412c-9f85-0d9f38eb194b.json,/http/5,OPTIONS,/api/ramp-proxy/auth/verify_otp/,403,False,[],False,0
fa7c2f4c-4799-412c-9f85-0d9f38eb194b,http_request,2026-09-20T00:12:48.734Z,2026-09-20T00:12:48.747Z,13,2026-09-20T00:13:26Z,"[""e898""]",data/urlquery-investigation-20260923/raw/fa7c2f4c-4799-412c-9f85-0d9f38eb194b.json,/http/0,OPTIONS,/api/ramp-proxy/kyc/smile_ids/qa_reset/,403,False,[],False,0
fa7c2f4c-4799-412c-9f85-0d9f38eb194b,http_request,2026-09-20T00:12:48.756Z,2026-09-20T00:12:48.768Z,12,2026-09-20T00:13:26Z,"[""e898""]",data/urlquery-investigation-20260923/raw/fa7c2f4c-4799-412c-9f85-0d9f38eb194b.json,/http/1,OPTIONS,/api/ramp-proxy/on_ramp_transactions/add_wallet_address/,403,False,[],False,0
fa7c2f4c-4799-412c-9f85-0d9f38eb194b,http_request,2026-09-20T00:12:48.776Z,2026-09-20T00:12:48.790Z,14,2026-09-20T00:13:26Z,"[""e898""]",data/urlquery-investigation-20260923/raw/fa7c2f4c-4799-412c-9f85-0d9f38eb194b.json,/http/8,OPTIONS,/api/ramp-proxy/off_ramp_transactions/assign_address/,403,False,[],False,0
fa7c2f4c-4799-412c-9f85-0d9f38eb194b,http_request,2026-09-20T00:12:48.798Z,2026-09-20T00:12:48.814Z,16,2026-09-20T00:13:26Z,"[""e898""]",data/urlquery-investigation-20260923/raw/fa7c2f4c-4799-412c-9f85-0d9f38eb194b.json,/http/6,OPTIONS,/api/ramp-proxy/off_ramp_transactions/[sell-ref]/cancel,403,False,"[""sell-ref""]",False,0
fa7c2f4c-4799-412c-9f85-0d9f38eb194b,report_date,2026-09-20T00:13:26Z,,,2026-09-20T00:13:26Z,"[""e898""]",data/urlquery-investigation-20260923/raw/fa7c2f4c-4799-412c-9f85-0d9f38eb194b.json,/date,,,,,,,
